Plant,ClubPlants,Cluster,SubCLuster,TruckType,Destination,operator,Part,Date,,,,,Plant,1150,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,8107,MEGA,SG2,10,,,,,,,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,8106,MEGA,SG2,6,,,,,,,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,8105,MEGA,SG2,7,,,,,,,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,4001,MEGA,SG2,8,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,400071,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,8300,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,8054,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,8004,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1170,1170/1190,S2,S2,32 MA,8010,COSMO,SG2,6,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4000,DEDICATED,SG2,9,,,,,,,,,,,,,,,,
1120,1120,S9,S9_2,32 MA,400310,DEDICATED,SG2,10,,,,,,,,,,,,,,,,
1120,1120,S9,S9_2,32 MA,8150,DEDICATED,SG2,6,,,,,,,,,,,,,,,,
1170,1170/1190,S3,S3,32 MA,8150,COSMO,SG2,7,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 MA,7250,EXPRESS,SG2,8,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 MA,7152,EXPRESS,SG2,9,,,,,,,,,,,,,,,,
1170,1170/1190,N2,N2,32 MA,5050,DRS,SG2,6,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 MA,7150,SWASTIK,SG2,7,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 MA,7000,MEGA,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,4000,GNANABELLA,SG2,8,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 SA,400048,LG BROTHERS,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,8300,GNANABELLA,SG2,9,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 SA,400043,LG BROTHERS,SG2,8,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,8301,GNANABELLA,SG2,10,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 SA,400039,LG BROTHERS,SG2,9,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 SA,7250,NSTCL,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1_1,18 FT,400334,ILAN,SG2,6,,,,,,,,,,,,,,,,
1120,1120,N7,N7_1,32 SA,400151,VARUNA,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8303,GNANABELLA,SG2,6,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400347,NSTCL,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8304,GNANABELLA,SG2,7,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,NSTCL,SG2,8,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8305,GNANABELLA,SG2,8,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 MA,400057,DRS,SG2,7,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400044,EAST INDIA,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8311,GNANABELLA,SG2,9,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400041,LG BROTHERS,SG2,10,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8313,GNANABELLA,SG2,10,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400025,RCI,SG2,8,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8351,GNANABELLA,SG2,6,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 MA,5120,LG BROTHERS,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8352,GNANABELLA,SG2,7,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 MA,5050,DRS,SG2,8,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8353,GNANABELLA,SG2,8,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 MA,5040,DRS,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8354,GNANABELLA,SG2,9,,,,,,,,,,,,,,,,
1120,1120,E5,E5,32 MA,6200,DGFC,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8355,KTC,SG2,7,,,,,,,,,,,,,,,,
1120,1120,E5,E5,32 MA,6000,KAPOOR,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,S1,S1,18 FT,8356,KTC,SG2,8,,,,,,,,,,,,,,,,
1120,1120,S4,S4_2,18 FT,8351,EAST INDIA,SG2,10,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,4001,MEGA,SG2,10,,,,,,,,,,,,,,,,
1120,1120,S4,S4_2,18 FT,8300,EAST INDIA,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,8102,MEGA,SG2,6,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400147,KTC,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,8103,MEGA,SG2,7,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400054,KTC,SG2,10,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,8104,MEGA,SG2,8,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400047,KTC,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2_1,18 FT,8105,MEGA,SG2,9,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400024,KTC,SG2,7,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,8305,KTC,SG2,8,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,8303,KTC,SG2,9,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,8053,KTC,SG2,10,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,8052,KTC,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2,32 MA,8010,COSMO,SG2,8,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,8010,KTC,SG2,7,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,KTC,SG2,8,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2,32 MA,400311,COSMO,SG2,9,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,KTC,SG2,9,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4000,KTC,SG2,10,,,,,,,,,,,,,,,,
1190,1170/1190,S2,S2,18 FT,8003,GNANABELLA,SG2,10,,,,,,,,,,,,,,,,
1110,1110,W1,W1,32 MA,400048,APML,SG2,8,,,,,,,,,,,,,,,,
1110,1110,W1,W1,32 MA,7150,EAST INDIA,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S3,S3,18 FT,400310,RCI,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S3,S3,18 FT,8252,RCI,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S3,S3,18 FT,8251,RCI,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,400047,KTC,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,E1,E1,32 MA,6200,DGFC,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,8010,KTC,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,E2,E2,32 MA,6000,KAPOOR,SG2,7,,,,,,,,,,,,,,,,
1110,1110,W2,W2,32 MA,7250,RCI,SG2,7,,,,,,,,,,,,,,,,
1110,1110,E2,E2,32 MA,6102,ANAND,SG2,8,,,,,,,,,,,,,,,,
1110,1110,E2,E2,32 MA,6053,ANAND,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,W1,W1,32 MA,7000,EAST INDIA,SG2,8,,,,,,,,,,,,,,,,
1110,1110,E2,E2,32 MA,6000,KAPOOR,SG2,8,,,,,,,,,,,,,,,,
1110,1110,N2,N2,32 MA,400045,DRS,SG2,10,,,,,,,,,,,,,,,,
1110,1110,N2,N2,32 MA,5053,DRS,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,W1,W1,32 MA,7103,EAST INDIA,SG2,9,,,,,,,,,,,,,,,,
1110,1110,N2,N2,32 MA,5050,DRS,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,W1,W1,32 MA,7150,EXPRESS,SG2,10,,,,,,,,,,,,,,,,
1110,1110,N3,N3,32 MA,400057,DRS,SG2,8,,,,,,,,,,,,,,,,
1110,1110,N3,N3,32 MA,5120,DRS,SG2,9,,,,,,,,,,,,,,,,
1110,1110,N3,N3,32 MA,5040,DRS,SG2,10,,,,,,,,,,,,,,,,
1190,1170/1190,W1,W1,32 MA,400003,EXPRESS,SG2,6,,,,,,,,,,,,,,,,
1110,1110,E1,E1,32 MA,6200,DGFC,SG2,9,,,,,,,,,,,,,,,,
1110,1110,E1,E1,32 MA,4002,DGFC,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,8150,DEDICATED,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1,18 FT,400024,KTC,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1,18 FT,8356,KTC,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S1,S1,18 FT,8352,MEGA,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1,18 FT,8351,MEGA,SG2,6,,,,,,,,,,,,,,,,
1190,1170/1190,S3,S3,32 MA,8150,COSMO,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S1,S1,18 FT,8306,GNANABELLA,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1,18 FT,8305,GNANABELLA,SG2,7,,,,,,,,,,,,,,,,
1110,1110,S1,S1,18 FT,8304,GNANABELLA,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,400063,ILAN,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,N2,N2,32 MA,5050,DRS,SG2,6,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8301,ILAN,SG2,8,,,,,,,,,,,,,,,,
1110,1110,S1,S1_1,18 FT,8300,ILAN,SG2,9,,,,,,,,,,,,,,,,
1190,1170/1190,N3,N3,32 MA,5040,DBRC,SG2,9,,,,,,,,,,,,,,,,
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG2,7,,,,,,,,,,,,,,,,
1190,1170/1190,N3,N3,32 MA,5120,LG BROTHERS,SG1,3,,,,,,,,,,,,,,,,
1190,1170/1190,N1,N1,32 MA,400020,RCI,SG1,4,,,,,,,,,,,,,,,,
1190,1170/1190,W2,W2,32 MA,7250,SWASTIK,SG1,2,,,,,,,,,,,,,,,,
1170,1170/1190,W2,W2,32 MA,7302,SWASTIK,SG2,8,,,,,,,,,,,,,,,,
1180,1150/1180,W3,W3_1,32 MA,7000,EAST INDIA,SG1,1,,,,,,,,,,,,,,,,
1180,1150/1180,N5,N5,32 SA,400011,RCI,SG1,5,,,,,,,,,,,,,,,,
1180,1150/1180,E3,E3,32 MA,6200,VARUNA,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 SA,5120,LG BROTHERS,SG2,7,,,,,,,,,,,,,,,,
1150,1150/1180,N4,N4,32 MA,400335,DBRC,SG1,2,,,,,,,,,,,,,,,,
1160,1160,N1,N1_1,32 MA,5203,RCI,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1,18 FT,8356,KTC,SG2,10,,,,,,,,,,,,,,,,
1160,1160,S1,S1_1,18 FT,400078,ILAN,SG2,6,,,,,,,,,,,,,,,,
1140,1140,W2,W2,32 MA,400295,RCI,SG2,8,,,,,,,,,,,,,,,,
1140,1140,S2,S2_1,32 SA,400299,RCI,SG1,2,,,,,,,,,,,,,,,,
1130,1130,W6,W6_1,32 MA,7157,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1160,1160,W2,W2,32 MA,104687,TRUE FREIGHT,SG1,3,,,,,,,,,,,,,,,,
1110,1110,E2,E2,32 MA,6000,ANAND,SG2,10,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,400047,GNANABELLA,SG1,5,,,,,,,,,,,,,,,,
1110,1110,S3,S3,18 FT,8251,RCI,SG2,9,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4000,EAST INDIA,SG1,2,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,3,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,8305,EAST INDIA,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400024,EAST INDIA,SG1,5,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400054,VARUNA,SG1,1,,,,,,,,,,,,,,,,
1120,1120,S4,S4_1,18 FT,400147,VARUNA,SG1,2,,,,,,,,,,,,,,,,
1120,1120,S4,S4_2,18 FT,8300,EAST INDIA,SG1,2,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 MA,5050,MAHAVEERA,SG1,3,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 MA,5120,SWASTIK,SG1,3,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400025,NSTCL,SG1,3,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400045,VARUNA,SG1,3,,,,,,,,,,,,,,,,
1120,1120,N7,N7,32 SA,400051,VARUNA,SG1,4,,,,,,,,,,,,,,,,
1120,1120,N7,N7_1,32 SA,400151,EAST INDIA,SG1,3,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 SA,400039,LG BROTHERS,SG1,4,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 SA,400043,LG BROTHERS,SG1,5,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 SA,400048,LG BROTHERS,SG1,1,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 MA,7150,RCI,SG1,3,,,,,,,,,,,,,,,,
1120,1120,W5,W5,32 MA,7250,RCI,SG2,10,,,,,,,,,,,,,,,,
1120,1120,S9,S9_2,32 MA,8150,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1120,1120,S9,S9_2,32 MA,400310,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4000,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,4003,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,8054,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,8300,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1130,1130,S9,S9_3,32 MA,400071,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1130,1130,S5,S5_2,18 FT,4001,KTC,SG1,3,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8001,KTC,SG1,4,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8002,KTC,SG1,5,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8003,KTC,SG1,1,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8005,KTC,SG1,2,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8006,KTC,SG1,3,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8051,KTC,SG1,5,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8052,KTC,SG1,4,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8053,KTC,SG1,1,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8055,KTC,SG1,2,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8301,KTC,SG1,3,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8305,KTC,SG1,4,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,8352,EAST INDIA,SG1,5,,,,,,,,,,,,,,,,
1130,1130,S5,S5_1,18 FT,400196,EAST INDIA,SG1,4,,,,,,,,,,,,,,,,
1130,1130,S5,S5,32 MA,8150,EXPRESS,SG1,1,,,,,,,,,,,,,,,,
1130,1130,E6,E6,32 MA,6000,NCS,SG1,1,,,,,,,,,,,,,,,,
1130,1130,E6,E6,32 MA,6053,KAPOOR,SG2,9,,,,,,,,,,,,,,,,
1130,1130,E6,E6,32 MA,6200,KAPOOR,SG2,10,,,,,,,,,,,,,,,,
1130,1130,E6,E6_1,32 MA,6102,TRANSRAIL,SG1,2,,,,,,,,,,,,,,,,
1130,1130,N8,N8,32 MA,5050,SHRINIWASA,SG1,1,,,,,,,,,,,,,,,,
1130,1130,N8,N8,32 MA,5301,SHRINIWASA,SG1,2,,,,,,,,,,,,,,,,
1130,1130,N8,N8_1,32 MA,5203,VIKAS,SG1,5,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5040,SHREE SHYAM,SG1,1,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5101,MAHAVEERA,SG1,5,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5102,INDOARYA,SG1,3,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5103,INDOARYA,SG1,4,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5104,CORE,SG1,2,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5105,EXPRESS,SG1,3,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5107,EXPRESS,SG1,4,,,,,,,,,,,,,,,,
1130,1130,N9,N9,32 MA,5120,EXPRESS,SG1,2,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7000,EAST INDIA,SG1,1,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7001,EAST INDIA,SG1,2,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7002,EAST INDIA,SG1,3,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7051,EAST INDIA,SG1,4,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7052,INDOARYA,SG1,5,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7102,INDOARYA,SG1,1,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7103,INDOARYA,SG1,2,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7151,MAHAVEERA,SG1,4,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7152,MAHAVEERA,SG1,1,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7153,SWASTIK,SG1,4,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7154,SWASTIK,SG1,5,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,7251,SWASTIK,SG1,1,,,,,,,,,,,,,,,,
1130,1130,W6,W6,32 MA,104687,SWASTIK,SG1,2,,,,,,,,,,,,,,,,
1110,1110,N2,N2,32 MA,5050,APML,SG1,5,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4000,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,4003,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,8150,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,400311,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1140,1140,S9,S9_4,32 MA,400316,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,4001,KTC,SG1,5,,,,,,,,,,,,,,,,
1140,1140,S2,S2,18 FT,8010,KTC,SG1,2,,,,,,,,,,,,,,,,
1110,1110,N3,N3,32 MA,400057,APML,SG1,2,,,,,,,,,,,,,,,,
1140,1140,E1,E1,32 MA,4002,DGFC,SG1,3,,,,,,,,,,,,,,,,
1140,1140,E1,E1,32 MA,6200,DGFC,SG2,6,,,,,,,,,,,,,,,,
1140,1140,N3,N3,32 MA,5040,DRS,SG1,3,,,,,,,,,,,,,,,,
1140,1140,N3,N3,32 MA,5120,DRS,SG1,2,,,,,,,,,,,,,,,,
1140,1140,N3,N3,32 MA,400314,DRS,SG1,4,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,5050,LG BROTHERS,SG1,3,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,400121,DRS,SG1,5,,,,,,,,,,,,,,,,
1140,1140,N2,N2,32 MA,400292,DRS,SG1,1,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400021,LG BROTHERS,SG1,4,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400058,LG BROTHERS,SG1,2,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400076,LG BROTHERS,SG1,5,,,,,,,,,,,,,,,,
1140,1140,N1,N1,32 MA,400304,EAST INDIA,SG1,5,,,,,,,,,,,,,,,,
1110,1110,N3,N3,32 MA,5120,APML,SG1,1,,,,,,,,,,,,,,,,
1140,1140,E2,E2,32 MA,6000,ANAND,SG1,5,,,,,,,,,,,,,,,,
1140,1140,E2,E2,32 MA,6053,ANAND,SG2,6,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,7000,EAST INDIA,SG1,1,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,7102,APML,SG1,4,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,7152,APML,SG1,3,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,400003,EAST INDIA,SG2,10,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 MA,400075,EAST INDIA,SG2,6,,,,,,,,,,,,,,,,
1140,1140,W1,W1,32 SA,400038,LG BROTHERS,SG1,1,,,,,,,,,,,,,,,,
1140,1140,S1,S1_1,18 FT,8300,CHINNA,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_2,18 FT,4000,ILAN,SG1,3,,,,,,,,,,,,,,,,
1110,1110,N3,N3,32 MA,5040,APML,SG1,5,,,,,,,,,,,,,,,,
1110,1110,E1,E1,32 MA,6200,ANAND,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400073,MAHAVEERA,SG1,2,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400074,MAHAVEERA,SG1,3,,,,,,,,,,,,,,,,
1160,1160,S1,S1_3,18 FT,400171,MAHAVEERA,SG1,4,,,,,,,,,,,,,,,,
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG1,1,,,,,,,,,,,,,,,,
1160,1160,E1,E1,32 MA,6200,DGFC,SG1,4,,,,,,,,,,,,,,,,
1160,1160,E1,E1,32 MA,400035,DGFC,SG1,5,,,,,,,,,,,,,,,,
1110,1110,E1,E1,32 MA,4002,ANAND,SG1,2,,,,,,,,,,,,,,,,
1160,1160,N1,N1_2,32 MA,400211,MAHAVEERA,SG1,5,,,,,,,,,,,,,,,,
1160,1160,N1,N1_2,32 MA,400323,LG BROTHERS,SG1,2,,,,,,,,,,,,,,,,
1160,1160,N3,N3,32 MA,5040,VIKAS,SG1,1,,,,,,,,,,,,,,,,
1160,1160,N3,N3,32 MA,5120,DBRC,SG1,3,,,,,,,,,,,,,,,,
1160,1160,W2,W2,32 MA,7250,TRUE FREIGHT,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S2,S2,18 FT,8010,GNANABELLA,SG1,2,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,5050,VARUNA,SG1,5,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,5301,RCI,SG1,5,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400121,RCI,SG1,4,,,,,,,,,,,,,,,,
1160,1160,N2,N2,32 MA,400303,LG BROTHERS,SG1,3,,,,,,,,,,,,,,,,
1160,1160,E2,E2,32 MA,6053,ANAND,SG2,7,,,,,,,,,,,,,,,,
1160,1160,W1,W1,32 MA,7000,DGFC,SG2,7,,,,,,,,,,,,,,,,
1160,1160,W1,W1,32 MA,7150,DGFC,SG2,9,,,,,,,,,,,,,,,,
1160,1160,W1,W1,32 SA,400191,DGFC,SG1,2,,,,,,,,,,,,,,,,
1160,1160,W1,W1,32 SA,400331,DGFC,SG1,1,,,,,,,,,,,,,,,,
1160,1160,S9,S9_6,32 MA,8300,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4000,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,4003,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8150,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8151,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8153,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8156,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,8300,DEDICATED,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,400031,DEDICATED,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,S9,S9_5,32 MA,400311,DEDICATED,SG1,4,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,4002,KAPOOR,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,6200,ANAND,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,6201,ANAND,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,6202,KTC,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,6203,KTC,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,E3,E3,32 MA,400035,DGFC,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,N4,N4,32 MA,400021,DBRC,SG1,4,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,8150,DEDICATED,SG1,5,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 MA,5040,RCI,SG1,1,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 MA,5120,VARUNA,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 MA,400057,VARUNA,SG1,1,,,,,,,,,,,,,,,,
1110,1110,S9,S9_1,32 MA,4001,DEDICATED,SG1,2,,,,,,,,,,,,,,,,
1150,1150/1180,N6,N6,32 SA,5120,VARUNA,SG1,3,,,,,,,,,,,,,,,,
1150,1150/1180,N5,N5,32 MA,5050,VARUNA,SG2,10,,,,,,,,,,,,,,,,
